cycle,ambient_temperature,datetime,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time,batteryID,measured_power,load_power,power_difference,average_power,temperature_difference,measured_resistance,load_resistance,voltage_efficiency
782,24,2008-04-03 04:16:00,2.013284666,2.479155854,-2.009290448,38.84362777,-1.999,1.69,3631.563,2,-4.98134417655,-3.37831,1.60303417655,-4.179827088,14.84362777,-1.233846434,-0.845422711,68.16836454
789,24,2008-04-03 08:33:00,2.000528338,3.915896947,-2.008622243,25.32168716,-1.999,3.012,108.359,2,-7.86555770904,-6.020988,1.84456970904,-6.943272855,1.32168716,-1.949543754,-1.506753377,76.91724376
798,24,2008-04-03 08:33:00,2.000528338,3.852465868,-2.011827967,26.75024775,-1.999,2.955,271.875,2,-7.75049857516,-5.907045,1.84345357516,-6.828771788,2.75024775,-1.914908199,-1.47823912,76.7041189
801,24,2008-04-03 08:33:00,2.000528338,3.836404387,-2.009743232,27.19122732,-1.999,2.941,326.438,2,-7.71018775199,-5.879059,1.83112875199,-6.794623376,3.19122732,-1.908902752,-1.471235618,76.66032314
806,24,2008-04-03 08:33:00,2.000528338,3.813038178,-2.010161834,27.87467846,-1.999,2.918,417.328,2,-7.66482381700,-5.833082,1.83174181700,-6.748952909,3.87467846,-1.896881193,-1.459729865,76.52690227
810,24,2008-04-03 08:33:00,2.000528338,3.794968614,-2.00807005,28.40445113,-1.999,2.9,490.078,2,-7.62056281446,-5.7971,1.82346281446,-6.708831407,4.40445113,-1.88985868,-1.450725363,76.41696928
816,24,2008-04-03 08:33:00,2.000528338,3.768264255,-2.007559411,29.05599936,-1.999,2.873,599.328,2,-7.56501436826,-5.743127,1.82188736826,-6.654070684,5.05599936,-1.877037479,-1.437218609,76.24199912
817,24,2008-04-03 08:33:00,2.000528338,3.76370994,-2.008299556,29.15226024,-1.999,2.869,617.609,2,-7.55865700141,-5.735131,1.82352600141,-6.646894001,5.15226024,-1.874077963,-1.435217609,76.2279784
819,24,2008-04-03 08:33:00,2.000528338,3.75533176,-2.012216482,29.32731312,-1.999,2.861,653.953,2,-7.55654046285,-5.719139,1.83740146285,-6.637839731,5.32731312,-1.866266276,-1.431215608,76.18501328
826,24,2008-04-03 08:33:00,2.000528338,3.727359061,-2.009467976,29.68236348,-1.999,2.833,781.969,2,-7.49000866813,-5.663167,1.82684166813,-6.576587834,5.68236348,-1.854898463,-1.417208604,76.00555658
830,24,2008-04-03 08:33:00,2.000528338,3.71229182,-2.009436477,29.84782392,-1.999,2.819,855.281,2,-7.45961459638,-5.635181,1.82443359638,-6.547397798,5.84782392,-1.847429298,-1.410205103,75.93691813
833,24,2008-04-03 08:33:00,2.000528338,3.701430406,-2.008333282,29.951994,-1.999,2.807,910.266,2,-7.43370587538,-5.611193,1.82251287538,-6.522449438,5.951994,-1.843035934,-1.404202101,75.83554713
843,24,2008-04-03 08:33:00,2.000528338,3.666291224,-2.010562289,30.39276595,-1.999,2.772,1093.563,2,-7.37130687547,-5.541228,1.83007887547,-6.456267438,6.39276595,-1.823515364,-1.386693347,75.60774174
861,24,2008-04-03 08:33:00,2.000528338,3.608433066,-2.010376344,31.31994147,-1.999,2.715,1425.109,2,-7.25430847479,-5.427285,1.82702347479,-6.340796737,7.31994147,-1.794904261,-1.35817909,75.24041462
863,24,2008-04-03 08:33:00,2.000528338,3.602523663,-2.009944384,31.42684133,-1.999,2.709,1462.094,2,-7.24087220467,-5.415291,1.82558120467,-6.328081602,7.42684133,-1.792349924,-1.355177589,75.19728539
864,24,2008-04-03 08:33:00,2.000528338,3.599335064,-2.01011547,31.476595,-1.999,2.705,1480.531,2,-7.23507909386,-5.407295,1.82778409386,-6.321187047,7.476595,-1.790611096,-1.353176588,75.15276994
868,24,2008-04-03 08:33:00,2.000528338,3.587902839,-2.009637358,31.66741315,-1.9992,2.694,1554.609,2,-7.21038358213,-5.3858448,1.82453878213,-6.298114191,7.66741315,-1.785348399,-1.347539016,75.08564532
870,24,2008-04-03 08:33:00,2.000528338,3.582220575,-2.01096587,31.76375421,-1.9992,2.688,1591.719,2,-7.20372331514,-5.3738496,1.82987371514,-6.288786458,7.76375421,-1.781343298,-1.344537815,75.03725535
871,24,2008-04-03 08:33:00,2.000528338,3.579418638,-2.011163404,31.8120365,-1.999,2.685,1610.313,2,-7.19879577234,-5.367315,1.83148077234,-6.283055386,7.8120365,-1.779775145,-1.343171586,75.01218135
879,24,2008-04-03 08:33:00,2.000528338,3.557952435,-2.010960949,32.20425412,-1.999,2.664,1759.063,2,-7.15490340518,-5.325336,1.82956740518,-6.240119703,8.20425412,-1.769279725,-1.332666333,74.87452541
887,24,2008-04-03 08:33:00,2.000528338,3.538069073,-2.010684554,32.55721264,-1.9992,2.644,1908.891,2,-7.11394083607,-5.2858848,1.82805603607,-6.199912818,8.55721264,-1.759634084,-1.322529012,74.73002775
890,24,2008-04-03 08:33:00,2.000528338,3.531286318,-2.009264028,32.69443209,-1.9992,2.638,1965.219,2,-7.09528657133,-5.2738896,1.82139697133,-6.184588086,8.69443209,-1.757502383,-1.319527811,74.70365647
896,24,2008-04-03 08:33:00,2.000528338,3.51863591,-2.008214508,32.95054317,-1.999,2.624,2078.078,2,-7.06617568283,-5.245376,1.82079968283,-6.155775841,8.95054317,-1.752121547,-1.312656328,74.57435401
901,24,2008-04-03 08:33:00,2.000528338,3.509102181,-2.01187229,33.17253687,-1.999,2.615,2172.234,2,-7.05986544073,-5.227385,1.83248044073,-6.14362522,9.17253687,-1.744197283,-1.308154077,74.52048601
906,24,2008-04-03 08:33:00,2.000528338,3.50033694,-2.008821026,33.38764473,-1.999,2.606,2266.672,2,-7.03155044316,-5.209394,1.82215644316,-6.120472222,9.38764473,-1.742483225,-1.303651826,74.44997566
907,24,2008-04-03 08:33:00,2.000528338,3.498476674,-2.011228531,33.4377526,-1.999,2.604,2285.594,2,-7.03623610179,-5.205396,1.83084010179,-6.120816051,9.4377526,-1.739472477,-1.302651326,74.43239566
912,24,2008-04-03 08:33:00,2.000528338,3.490372529,-2.010574597,33.65926934,-1.999,2.596,2380.516,2,-7.01765434087,-5.189404,1.82825034087,-6.10352917,9.65926934,-1.736007475,-1.298649325,74.37601512
921,24,2008-04-03 08:33:00,2.000528338,3.47471462,-2.009849778,34.08483241,-1.9992,2.581,2551.922,2,-6.98365440762,-5.1599352,1.82371920762,-6.071794804,10.08483241,-1.72884295,-1.291016407,74.2794814
924,24,2008-04-03 08:33:00,2.000528338,3.469419202,-2.010363276,34.24151497,-1.999,2.575,2609.219,2,-6.97479295275,-5.147425,1.82736795275,-6.061108976,10.24151497,-1.7257673,-1.288144072,74.2199155
926,24,2008-04-03 08:33:00,2.000528338,3.465660148,-2.010216729,34.35122431,-1.999,2.572,2647.547,2,-6.96672800654,-5.141428,1.82530000654,-6.054078003,10.35122431,-1.724023135,-1.286643322,74.21385509
950,24,2008-04-03 08:33:00,2.000528338,3.399804451,-2.012718332,35.90868905,-1.999,2.506,3111.766,2,-6.84284874374,-5.009494,1.83335474374,-5.926171372,11.90868905,-1.689160573,-1.253626813,73.71012175
965,24,2008-04-03 08:33:00,2.000528338,3.258024567,-2.010195638,37.20021559,-1.999,2.37,3406.906,2,-6.54926677308,-4.73763,1.81163677308,-5.643448387,13.20021559,-1.620749993,-1.185592796,72.74346621
966,24,2008-04-03 08:33:00,2.000528338,3.23427987,-2.009919934,37.33404833,-1.9992,2.348,3426.844,2,-6.50064358285,-4.6941216,1.80652198285,-5.597382591,13.33404833,-1.609158562,-1.174469788,72.59730433
976,24,2008-04-03 08:33:00,2.000528338,2.280187848,-2.01176084,38.97798888,-1.999,1.488,3629.172,2,-4.58719262045,-2.974512,1.61268062045,-3.78085231,14.97798888,-1.133428886,-0.744372186,65.25778134
977,24,2008-04-03 12:55:00,2.013899076,4.193216523,-0.00431066,24.3433996,-0.0006,0,0,2,-0.01807553074,0,0.01807553074,-0.009037765,0.3433996,-972.7551055,0,0
980,24,2008-04-03 12:55:00,2.013899076,3.968002346,-2.012038964,24.56604978,-1.9992,3.071,53.906,2,-7.98377532940,-6.1395432,1.84423212940,-7.061659265,0.56604978,-1.972129972,-1.536114446,77.39410747
992,24,2008-04-03 12:55:00,2.013899076,3.86421547,-2.010221598,26.53203488,-1.999,2.965,271.719,2,-7.76792939712,-5.927035,1.84089439712,-6.847482199,2.53203488,-1.922283331,-1.483241621,76.72967574
994,24,2008-04-03 12:55:00,2.013899076,3.85337555,-2.009766179,26.82658477,-1.999,2.955,308.016,2,-7.74438385538,-5.907045,1.83733885538,-6.825714428,2.82658477,-1.917325304,-1.47823912,76.68601105
997,24,2008-04-03 12:55:00,2.013899076,3.837773714,-2.011232539,27.25287428,-1.999,2.94,362.641,2,-7.71865537092,-5.87706,1.84159537092,-6.797857685,3.25287428,-1.90817006,-1.470735368,76.60691378
999,24,2008-04-03 12:55:00,2.013899076,3.828197564,-2.011143748,27.53296055,-1.999,2.931,399.078,2,-7.69905559695,-5.859069,1.83998659695,-6.779062298,3.53296055,-1.90349276,-1.466233117,76.56344666
1016,24,2008-04-03 12:55:00,2.013899076,3.75312308,-2.010406842,29.45436863,-1.9992,2.857,708.781,2,-7.54530431890,-5.7117144,1.83358991890,-6.628509359,5.45436863,-1.866847546,-1.429071629,76.12326958
1018,24,2008-04-03 12:55:00,2.013899076,3.745056797,-2.00834914,29.58486188,-1.999,2.849,745.328,2,-7.52138159751,-5.695151,1.82623059751,-6.608266299,5.58486188,-1.864743895,-1.425212606,76.07361262
1019,24,2008-04-03 12:55:00,2.013899076,3.741124459,-2.010867715,29.64044079,-1.999,2.845,763.516,2,-7.52290639240,-5.687155,1.83575139240,-6.605030696,5.64044079,-1.860452794,-1.423211606,76.04665472
1023,24,2008-04-03 12:55:00,2.013899076,3.725563604,-2.009779981,29.79484806,-1.9992,2.83,836.594,2,-7.48756314926,-5.657736,1.82982714926,-6.572649575,5.79484806,-1.853717143,-1.415566226,75.96166113
1030,24,2008-04-03 12:55:00,2.013899076,3.699467264,-2.014488384,30.04735476,-1.9992,2.804,964.938,2,-7.45253383032,-5.6057568,1.84677703032,-6.529145315,6.04735476,-1.836430179,-1.402561024,75.79469691
1033,24,2008-04-03 12:55:00,2.013899076,3.688449557,-2.012858406,30.17549293,-1.9992,2.793,1019.813,2,-7.42432669591,-5.5837656,1.84056109591,-6.504046148,6.17549293,-1.832443626,-1.397058824,75.72287371
1037,24,2008-04-03 12:55:00,2.013899076,3.674406181,-2.011029844,30.36272844,-1.9992,2.779,1093.235,2,-7.38934048897,-5.5557768,1.83356368897,-6.472558644,6.36272844,-1.82712663,-1.390056022,75.63126838
1047,24,2008-04-03 12:55:00,2.013899076,3.640737382,-2.006879343,30.86985576,-1.9992,2.745,1277.36,2,-7.30652064522,-5.487804,1.81871664522,-6.397162323,6.86985576,-1.814128684,-1.37304922,75.39681422
1050,24,2008-04-03 12:55:00,2.013899076,3.630912297,-2.010917858,31.02973327,-1.9992,2.736,1332.813,2,-7.30146637887,-5.4698112,1.83165517887,-6.385638789,7.02973327,-1.805599509,-1.368547419,75.35296301
1051,24,2008-04-03 12:55:00,2.013899076,3.627698461,-2.009157005,31.07721695,-1.9992,2.733,1351.297,2,-7.28861577495,-5.4638136,1.82480217495,-6.376214687,7.07721695,-1.805582367,-1.367046819,75.33702234
1052,24,2008-04-03 12:55:00,2.013899076,3.624588304,-2.009814843,31.1302756,-1.9992,2.729,1369.719,2,-7.28475137314,-5.4558168,1.82893457314,-6.370284087,7.1302756,-1.803443893,-1.365046018,75.29130955
1059,24,2008-04-03 12:55:00,2.013899076,3.602922071,-2.011532377,31.48824949,-1.9992,2.708,1499.406,2,-7.24739439762,-5.4138336,1.83356079762,-6.330613999,7.48824949,-1.791133025,-1.354541817,75.16121489
1062,24,2008-04-03 12:55:00,2.013899076,3.594101478,-2.011851183,31.6497414,-1.999,2.699,1555,2,-7.23079731034,-5.395301,1.83549631034,-6.313049155,7.6497414,-1.786464878,-1.350175088,75.09526419
1071,24,2008-04-03 12:55:00,2.013899076,3.568975248,-2.010847816,32.07681874,-1.9992,2.673,1722.25,2,-7.17666608280,-5.3438616,1.83280448280,-6.260263841,8.07681874,-1.774860942,-1.337034814,74.89544797
1080,24,2008-04-03 12:55:00,2.013899076,3.545688103,-2.010683234,32.49528688,-1.999,2.65,1890.297,2,-7.12925562170,-5.29735,1.83190562170,-6.213302811,8.49528688,-1.763424513,-1.325662831,74.73866632
1083,24,2008-04-03 12:55:00,2.013899076,3.538515762,-2.012774552,32.63444005,-1.9992,2.643,1946.485,2,-7.12223447760,-5.2838856,1.83834887760,-6.203060039,8.63444005,-1.758028865,-1.322028812,74.69233367
1084,24,2008-04-03 12:55:00,2.013899076,3.536319987,-2.00946391,32.67111725,-1.9992,2.641,1965.281,2,-7.10610738809,-5.2798872,1.82622018809,-6.192997294,8.67111725,-1.759832545,-1.321028411,74.68215574
1094,24,2008-04-03 12:55:00,2.013899076,3.515061858,-2.010687809,33.11059751,-1.9992,2.62,2153.703,2,-7.06769202576,-5.237904,1.82978802576,-6.152798013,9.11059751,-1.748188775,-1.31052421,74.53638388
1101,24,2008-04-03 12:55:00,2.013899076,3.502482174,-2.011907876,33.4317738,-1.9992,2.607,2286.25,2,-7.04667147142,-5.2119144,1.83475707142,-6.129292936,9.4317738,-1.740876019,-1.304021609,74.43292701
1105,24,2008-04-03 12:55:00,2.013899076,3.495706565,-2.007929825,33.60747528,-1.9992,2.6,2362.172,2,-7.01913347131,-5.19792,1.82121347131,-6.108526736,9.60747528,-1.740950566,-1.300520208,74.37695217
1106,24,2008-04-03 12:55:00,2.013899076,3.49402172,-2.009738716,33.64506724,-1.9992,2.598,2381.156,2,-7.02207072523,-5.1939216,1.82814912523,-6.107996163,9.64506724,-1.738545261,-1.299519808,74.3555767
1136,24,2008-04-03 12:55:00,2.013899076,3.43364285,-2.01135742,35.30635016,-1.9992,2.538,2957.047,2,-6.90628302398,-5.0739696,1.83231342398,-5.990126312,11.30635016,-1.707127145,-1.269507803,73.91566656
1140,24,2008-04-03 12:55:00,2.013899076,3.421747155,-2.011634968,35.58063319,-1.9992,2.526,3034.938,2,-6.88330622865,-5.0499792,1.83332702865,-5.966642714,11.58063319,-1.700978164,-1.263505402,73.82193615
1142,24,2008-04-03 12:55:00,2.013899076,3.414974492,-2.009611438,35.74337831,-1.9992,2.52,3073.875,2,-6.86277179960,-5.037984,1.82478779960,-5.9503779,11.74337831,-1.699320788,-1.260504202,73.79264489
1145,24,2008-04-03 12:55:00,2.013899076,3.403608198,-2.01225146,35.9528922,-1.9992,2.508,3132.625,2,-6.84891556569,-5.0139936,1.83492196569,-5.931454583,11.9528922,-1.691442777,-1.254501801,73.6865072
1146,24,2008-04-03 12:55:00,2.013899076,3.399450167,-2.010620253,36.02352729,-1.9992,2.504,3152.141,2,-6.83500335483,-5.0059968,1.82900655483,-5.920500077,12.02352729,-1.690747003,-1.252501,73.65897063
1150,24,2008-04-03 12:55:00,2.013899076,3.379940983,-2.010335104,36.33595518,-1.9992,2.485,3230.485,2,-6.79481400757,-4.968012,1.82680200757,-5.881413004,12.33595518,-1.681282377,-1.242997199,73.5219938
1172,24,2008-04-03 17:17:00,2.013101106,4.193679289,-0.005384401,24.43094639,-0.0006,0,0,2,-0.02258045096,0,0.02258045096,-0.011290225,0.43094639,-778.8571633,0,0
1173,24,2008-04-03 17:17:00,2.013101106,4.193732603,-0.003149094,24.43353269,-0.0008,4.209,16.719,2,-0.01320645818,-0.0033672,0.00983925818,-0.008286829,0.43353269,-1331.726713,-5261.25,100.3640527
1178,24,2008-04-03 17:17:00,2.013101106,3.930730898,-2.009525959,25.15027721,-1.999,3.028,108.266,2,-7.89890577737,-6.052972,1.84593377737,-6.975938889,1.15027721,-1.956048829,-1.514757379,77.03401934
1188,24,2008-04-03 17:17:00,2.013101106,3.86021544,-2.009243418,26.76996267,-1.999,2.962,289.922,2,-7.75611246488,-5.921038,1.83507446488,-6.838575232,2.76996267,-1.921228362,-1.48174087,76.73146865
1189,24,2008-04-03 17:17:00,2.013101106,3.854852318,-2.007850837,26.91253683,-1.999,2.957,308.031,2,-7.73996845321,-5.911043,1.82892545321,-6.825505727,2.91253683,-1.919889788,-1.47923962,76.70851582
1200,24,2008-04-03 17:17:00,2.013101106,3.802831909,-2.010809631,28.39871151,-1.999,2.907,507.844,2,-7.64677102769,-5.811093,1.83567802769,-6.728932014,4.39871151,-1.891194398,-1.454227114,76.44303166
1205,24,2008-04-03 17:17:00,2.013101106,3.78055725,-2.010451223,28.98891949,-1.999,2.885,599.109,2,-7.60062594688,-5.767115,1.83351094688,-6.683870473,4.98891949,-1.880452113,-1.443221611,76.31150143
1208,24,2008-04-03 17:17:00,2.013101106,3.767276288,-2.011873699,29.29054117,-1.999,2.872,653.859,2,-7.57928408069,-5.741128,1.83815608069,-6.66020604,5.29054117,-1.872521267,-1.436718359,76.23544918
1214,24,2008-04-03 17:17:00,2.013101106,3.742447934,-2.010349721,29.69609706,-1.999,2.847,763.359,2,-7.52362915997,-5.691153,1.83247615997,-6.60739108,5.69609706,-1.861590496,-1.424212106,76.07320263
1215,24,2008-04-03 17:17:00,2.013101106,3.738332668,-2.011112823,29.75546557,-1.999,2.843,781.594,2,-7.51820876525,-5.683157,1.83505176525,-6.600682883,5.75546557,-1.858837866,-1.422211106,76.04994666
1217,24,2008-04-03 17:17:00,2.013101106,3.73052963,-2.010554632,29.83049597,-1.999,2.835,818.25,2,-7.50043362741,-5.667165,1.83326862741,-6.583799314,5.83049597,-1.855472898,-1.418209105,75.99457131
1221,24,2008-04-03 17:17:00,2.013101106,3.715389244,-2.012117839,29.96711197,-1.999,2.82,891.312,2,-7.47580097668,-5.63718,1.83862097668,-6.556490488,5.96711197,-1.846506786,-1.410705353,75.90052656
1225,24,2008-04-03 17:17:00,2.013101106,3.700356344,-2.008324866,30.10466353,-1.9992,2.805,964.578,2,-7.43151765872,-5.607756,1.82376165872,-6.519636829,6.10466353,-1.842508852,-1.403061224,75.80351024
1227,24,2008-04-03 17:17:00,2.013101106,3.693089204,-2.010040132,30.18497801,-1.999,2.798,1001.219,2,-7.42325751110,-5.593202,1.83005551110,-6.508229756,6.18497801,-1.837321129,-1.39969985,75.76313069
1229,24,2008-04-03 17:17:00,2.013101106,3.685867689,-2.008447521,30.27061871,-1.999,2.791,1037.906,2,-7.40287182271,-5.579209,1.82366282271,-6.491040411,6.27061871,-1.835182473,-1.396198099,75.72165459
1231,24,2008-04-03 17:17:00,2.013101106,3.678673972,-2.010889903,30.35812628,-1.9992,2.784,1074.687,2,-7.39740834672,-5.5657728,1.83163554672,-6.481590573,6.35812628,-1.829376122,-1.392557023,75.67944377
1247,24,2008-04-03 17:17:00,2.013101106,3.625054469,-2.011661018,31.20140732,-1.9992,2.73,1369.344,2,-7.29238076341,-5.457816,1.83456476341,-6.375098382,7.20140732,-1.802020538,-1.365546218,75.30921324
1249,24,2008-04-03 17:17:00,2.013101106,3.618809431,-2.009564371,31.3018664,-1.999,2.724,1406.266,2,-7.27223049798,-5.445276,1.82695449798,-6.358753249,7.3018664,-1.800792989,-1.362681341,75.27337518
1263,24,2008-04-03 17:17:00,2.013101106,3.57727131,-2.009982867,32.00282449,-1.999,2.682,1665.687,2,-7.19025404371,-5.361318,1.82893604371,-6.275786022,8.00282449,-1.779752141,-1.341670835,74.97334609
1270,24,2008-04-03 17:17:00,2.013101106,3.55851606,-2.011257261,32.33704543,-1.9992,2.664,1796.047,2,-7.15709126406,-5.3258688,1.83122246406,-6.241480032,8.33704543,-1.769299298,-1.332533013,74.86266621
1277,24,2008-04-03 17:17:00,2.013101106,3.540907859,-2.009009972,32.64839921,-1.9992,2.646,1927.109,2,-7.11371919866,-5.2898832,1.82383599866,-6.201801199,8.64839921,-1.762513829,-1.323529412,74.72659853
1278,24,2008-04-03 17:17:00,2.013101106,3.538605748,-2.007432312,32.69209537,-1.9992,2.644,1945.766,2,-7.10351151796,-5.2858848,1.81762671796,-6.194698159,8.69209537,-1.762752212,-1.322529012,74.71869398
1279,24,2008-04-03 17:17:00,2.013101106,3.536116568,-2.012152712,32.75189773,-1.999,2.641,1964.531,2,-7.11520654225,-5.279359,1.83584754225,-6.197282771,8.75189773,-1.757379819,-1.32116058,74.68645191
1284,24,2008-04-03 17:17:00,2.013101106,3.525330226,-2.013284247,32.95618634,-1.9992,2.63,2058.375,2,-7.09749180948,-5.257896,1.83959580948,-6.177693905,8.95618634,-1.751034525,-1.31552621,74.60294019
1286,24,2008-04-03 17:17:00,2.013101106,3.521100678,-2.012191825,33.05212629,-1.9992,2.626,2096.047,2,-7.08512999927,-5.2498992,1.83523079927,-6.1675146,9.05212629,-1.749883204,-1.31352541,74.57895244
1294,24,2008-04-03 17:17:00,2.013101106,3.505942869,-2.01307456,33.40843598,-1.9992,2.61,2247.094,2,-7.05772439840,-5.217912,1.83981239840,-6.137818199,9.40843598,-1.741586198,-1.305522209,74.44502371
1297,24,2008-04-03 17:17:00,2.013101106,3.500817407,-2.008551422,33.54852924,-1.9992,2.605,2303.906,2,-7.03157178099,-5.207916,1.82365578099,-6.11974389,9.54852924,-1.742956326,-1.303021208,74.41119308
1299,24,2008-04-03 17:17:00,2.013101106,3.497447089,-2.011754983,33.63308662,-1.9992,2.602,2341.812,2,-7.03600660907,-5.2019184,1.83408820907,-6.118962505,9.63308662,-1.738505493,-1.301520608,74.39712264
1301,24,2008-04-03 17:17:00,2.013101106,3.494093196,-2.011537787,33.72074984,-1.999,2.598,2379.859,2,-7.02850049505,-5.193402,1.83509849505,-6.110951248,9.72074984,-1.737025881,-1.299649825,74.35405567
1305,24,2008-04-03 17:17:00,2.013101106,3.48760267,-2.007490635,33.91125312,-1.9992,2.592,2455.75,2,-7.00132969863,-5.1819264,1.81940329863,-6.091628049,9.91125312,-1.737294615,-1.296518607,74.3203927
1306,24,2008-04-03 17:17:00,2.013101106,3.485563645,-2.011813126,33.95788804,-1.999,2.59,2474.859,2,-7.01230269252,-5.17741,1.83489269252,-6.094856346,9.95788804,-1.732548416,-1.295647824,74.30648996
1309,24,2008-04-03 17:17:00,2.013101106,3.480596537,-2.011465957,34.11130123,-1.9992,2.585,2532.141,2,-7.00110144423,-5.167932,1.83316944423,-6.084516722,10.11130123,-1.730378048,-1.293017207,74.26887812
1317,24,2008-04-03 17:17:00,2.013101106,3.46556585,-2.010375708,34.53819099,-1.9992,2.57,2685.828,2,-6.96708939931,-5.137944,1.82914539931,-6.0525167,10.53819099,-1.723839895,-1.285514206,74.15816381
